# 2019  4 28  1 46 47.91  27.3103  102.6063    5.90 -0.40  0.00  0.00  0.00          0
ZD69       16.820   1.000   S
ZD73       11.460   1.000   P
ZD73       18.460   1.000   S
ZD80       13.960   1.000   P
ZD80       22.570   1.000   S
# 2019  5 18  5 52  9.43  27.0478  102.0690   11.00 -0.30  0.00  0.00  0.00         34
ZD67        7.460   1.000   P
ZD67       13.210   1.000   S
ZD64       11.790   1.000   P
ZD64       20.320   1.000   S
ZD75        9.210   1.000   P
ZD75       15.790   1.000   S
ZD69        7.940   1.000   P
ZD69       13.420   1.000   S
ZD70       10.720   1.000   P
ZD70       18.230   1.000   S
# 2019  5 18 12 29 47.29  26.7910  102.7755    9.40 -0.40  0.00  0.00  0.00         35
ZD80        5.670   1.000   P
ZD80        9.860   1.000   S
ZD79        8.060   1.000   P
ZD79       13.810   1.000   S
ZD71       13.770   1.000   P
ZD71       23.240   1.000   S
ZD76       10.210   1.000   P
ZD76       16.360   1.000   S
# 2019  5 18  2  2 48.50  27.4073  102.5163   11.70 -1.00  0.00  0.00  0.00         36
ZD70        1.400   1.000   P
ZD70        2.700   1.000   S
ZD75        1.740   1.000   P
ZD75        2.910   1.000   S
ZD69        3.520   1.000   P
ZD69        5.910   1.000   S
ZD67       10.130   1.000   P
ZD67       16.760   1.000   S
# 2019  5 19  0 12 41.95  27.2905  102.2408   18.80 -0.80  0.00  0.00  0.00         37
ZD56        6.090   1.000   P
ZD56       11.670   1.000   S
ZD59        8.950   1.000   P
ZD59       15.940   1.000   S
ZD73        2.660   1.000   P
ZD73        4.960   1.000   S
ZD69        3.600   1.000   P
ZD69        5.870   1.000   S
ZD75        5.110   1.000   P
ZD75        8.180   1.000   S
# 2019  5 20  4 18  1.78  27.1223  102.6293   16.80 -0.80  0.00  0.00  0.00         38
ZD79        2.360   1.000   P
ZD79        4.410   1.000   S
ZD80        2.180   1.000   P
ZD80        3.800   1.000   S
ZD77        3.000   1.000   P
ZD77        4.990   1.000   S
ZD73        6.310   1.000   P
ZD73       10.480   1.000   S
# 2019  5 23  8 55 35.39  27.4532  102.7537    9.10 -0.70  0.00  0.00  0.00         39
ZD73        7.130   1.000   P
ZD73       13.090   1.000   S
ZD79        5.640   1.000   P
ZD79        9.500   1.000   S
ZD81        4.600   1.000   P
ZD81        6.640   1.000   S
ZD75        4.970   1.000   P
ZD75        6.960   1.000   S
# 2019  5 23  3 58 56.34  26.9802  102.5783   11.70 -0.90  0.00  0.00  0.00         40
ZD69       10.510   1.000   P
ZD69       18.140   1.000   S
ZD78        6.050   1.000   P
ZD78        9.670   1.000   S
ZD81        7.370   1.000   P
ZD81       11.490   1.000   S
ZD73        5.710   1.000   P
ZD73        8.060   1.000   S
# 2019  5 23  4  6 13.87  27.7850  102.0997   15.60 -0.70  0.00  0.00  0.00         41
ZD69        7.960   1.000   P
ZD69       14.170   1.000   S
ZD58        2.810   1.000   P
ZD58        5.150   1.000   S
ZD59        4.200   1.000   P
ZD59        7.350   1.000   S
ZD56        2.930   1.000   P
ZD56        4.640   1.000   S
# 2019  5 24 16 17 30.06  26.9510  102.9465   14.90 1.40  0.00  0.00  0.00         42
ZD70       12.060   1.000   P
ZD70       21.510   1.000   S
ZD81        5.710   1.000   P
ZD81       10.340   1.000   S
ZD78        3.070   1.000   P
ZD78        5.730   1.000   S
ZD80        5.220   1.000   P
ZD80        9.020   1.000   S
ZD73       11.900   1.000   P
ZD73       20.500   1.000   S
ZD71       12.000   1.000   P
ZD71       20.670   1.000   S
ZD77        8.520   1.000   P
ZD77       14.630   1.000   S
ZD69       13.360   1.000   P
ZD69       22.990   1.000   S
ZD64       15.680   1.000   P
ZD64       26.910   1.000   S
ZD68       15.680   1.000   P
ZD68       26.910   1.000   S
ZD75       10.600   1.000   P
ZD75       17.970   1.000   S
ZD79        6.890   1.000   P
ZD79       11.500   1.000   S
ZD67       17.250   1.000   P
ZD67       29.280   1.000   S
ZD74       11.410   1.000   P
ZD74       19.140   1.000   S
ZD76        8.980   1.000   P
ZD76       14.910   1.000   S
ZD59       18.650   1.000   P
ZD59       31.510   1.000   S
ZD56       21.830   1.000   P
ZD56       36.670   1.000   S
ZD62       19.320   1.000   P
ZD62       32.190   1.000   S
ZD58       20.380   1.000   P
ZD58       33.940   1.000   S
ZD63       17.810   1.000   P
ZD63       29.360   1.000   S
# 2019  5 24  9 48 14.41  27.2393  102.6178   13.20 -0.70  0.00  0.00  0.00         43
ZD79        1.710   1.000   P
ZD79        3.230   1.000   S
ZD81        4.210   1.000   P
ZD81        7.480   1.000   S
ZD78        5.610   1.000   P
ZD78        9.840   1.000   S
ZD69        6.090   1.000   P
ZD69       10.480   1.000   S
ZD76        2.110   1.000   P
ZD76        3.530   1.000   S
ZD77        1.810   1.000   P
ZD77        2.990   1.000   S
# 2019  5 25  3 59 55.84  27.3332  102.6492    6.80 -0.10  0.00  0.00  0.00         44
ZD70        3.630   1.000   P
ZD70        7.240   1.000   S
ZD75        1.990   1.000   P
ZD75        4.370   1.000   S
ZD76        0.660   1.000   P
ZD76        1.640   1.000   S
ZD77        2.800   1.000   P
ZD77        4.850   1.000   S
# 2019  5 25  4 10 19.01  27.2488  102.5910    7.70 -0.60  0.00  0.00  0.00         45
ZD70        4.280   1.000   P
ZD70        8.090   1.000   S
ZD76        1.460   1.000   P
ZD76        2.600   1.000   S
ZD69        5.840   1.000   P
ZD69       10.070   1.000   S
ZD75        2.620   1.000   P
ZD75        4.110   1.000   S
# 2019  5 27 15 49 17.58  27.0983  102.2408   19.90 -0.50  0.00  0.00  0.00         46
ZD71        9.750   1.000   P
ZD71       17.330   1.000   S
ZD74        2.920   1.000   P
ZD74        5.310   1.000   S
ZD80        7.850   1.000   P
ZD80       13.850   1.000   S
ZD76        7.800   1.000   P
ZD76       13.740   1.000   S
ZD73        4.580   1.000   P
ZD73        8.060   1.000   S
ZD67        7.510   1.000   P
ZD67       13.110   1.000   S
ZD75        6.820   1.000   P
ZD75       11.910   1.000   S
ZD77        5.980   1.000   P
ZD77       10.370   1.000   S
ZD79        7.450   1.000   P
ZD79       12.920   1.000   S
ZD69        6.380   1.000   P
ZD69       10.870   1.000   S
ZD59       12.820   1.000   P
ZD59       21.980   1.000   S
ZD64       10.030   1.000   P
ZD64       17.130   1.000   S
ZD70        8.380   1.000   P
ZD70       14.010   1.000   S
# 2019  5 27 16  4 45.35  27.0998  102.2445   20.30 -1.10  0.00  0.00  0.00         47
ZD71        9.870   1.000   P
ZD71       17.470   1.000   S
ZD74        2.960   1.000   P
ZD74        5.280   1.000   S
ZD73        4.630   1.000   P
ZD73        8.090   1.000   S
ZD77        6.010   1.000   P
ZD77       10.380   1.000   S
ZD69        6.410   1.000   P
ZD69       10.880   1.000   S
ZD70        8.400   1.000   P
ZD70       14.210   1.000   S
ZD76        7.720   1.000   P
ZD76       11.740   1.000   S
# 2019  5 27  3 15 20.54  27.0673  103.1172   10.30 -0.70  0.00  0.00  0.00         48
ZD81        5.540   1.000   P
ZD81       10.050   1.000   S
ZD71       12.170   1.000   P
ZD71       21.360   1.000   S
ZD78        3.970   1.000   P
ZD78        6.470   1.000   S
ZD64       16.630   1.000   P
ZD64       27.710   1.000   S
# 2019  5 27 19 19 42.96  26.9653  102.6455   10.20 -0.30  0.00  0.00  0.00         49
ZD64       12.390   1.000   P
ZD64       22.140   1.000   S
ZD69        9.800   1.000   P
ZD69       17.070   1.000   S
ZD70        9.540   1.000   P
ZD70       15.690   1.000   S
ZD56       14.070   1.000   P
ZD56       23.430   1.000   S
# 2019  5 28  3 37 18.13  27.0182  102.0667   12.50 -0.60  0.00  0.00  0.00         50
ZD75        8.630   1.000   P
ZD75       16.410   1.000   S
ZD67        7.930   1.000   P
ZD67       14.090   1.000   S
ZD64       12.390   1.000   P
ZD64       21.130   1.000   S
ZD69        8.570   1.000   P
ZD69       14.110   1.000   S
# 2019  5 28  5 31 56.33  27.0660  102.0405   11.10 -0.20  0.00  0.00  0.00         51
ZD64       11.930   1.000   P
ZD64       21.820   1.000   S
ZD67        7.140   1.000   P
ZD67       12.550   1.000   S
ZD74        5.090   1.000   P
ZD74        8.720   1.000   S
ZD56       12.910   1.000   P
ZD56       22.200   1.000   S
# 2019  5 29  4  5 15.43  27.7402  102.1282    6.00 -0.80  0.00  0.00  0.00         52
ZD59        3.490   1.000   P
ZD59        7.070   1.000   S
ZD58        2.180   1.000   P
ZD58        4.680   1.000   S
ZD69        7.450   1.000   P
ZD69       13.750   1.000   S
ZD56        2.340   1.000   P
ZD56        4.750   1.000   S
ZD64        5.900   1.000   P
ZD64        8.960   1.000   S
# 2019  5 30  5  8 37.41  26.9605  102.1967   11.10 -0.80  0.00  0.00  0.00         53
ZD75        7.750   1.000   P
ZD75       13.180   1.000   S
ZD67        8.840   1.000   P
ZD67       14.710   1.000   S
ZD64       13.400   1.000   P
ZD64       21.530   1.000   S
ZD69        9.670   1.000   P
ZD69       14.960   1.000   S
# 2019  5 30 11 11 25.97  27.3543  102.5395   10.40 -1.90  0.00  0.00  0.00         54
ZD70        2.280   1.000   P
ZD70        4.680   1.000   S
ZD75        0.990   1.000   P
ZD75        2.250   1.000   S
ZD77        2.820   1.000   P
ZD77        4.250   1.000   S
ZD73        3.830   1.000   P
ZD73        5.690   1.000   S
# 2019  5 31 20 51 53.52  27.1645  103.2380   30.40 0.10  0.00  0.00  0.00         55
ZD74       14.740   1.000   P
ZD74       27.100   1.000   S
ZD76       10.870   1.000   P
ZD76       18.710   1.000   S
ZD77       11.760   1.000   P
ZD77       20.070   1.000   S
ZD79        9.890   1.000   P
ZD79       16.320   1.000   S
# 2019  5 31  6 55 17.89  27.6435  102.1505   16.60 -0.50  0.00  0.00  0.00         56
ZD64        4.460   1.000   P
ZD64        8.620   1.000   S
ZD62        2.320   1.000   P
ZD62        4.870   1.000   S
ZD56        3.550   1.000   P
ZD56        6.780   1.000   S
ZD59        4.130   1.000   P
ZD59        7.620   1.000   S
ZD69        5.590   1.000   P
ZD69       10.120   1.000   S
ZD63        0.960   1.000   P
ZD63        2.020   1.000   S
ZD70        7.430   1.000   P
ZD70       13.220   1.000   S
ZD67        4.700   1.000   P
ZD67        8.000   1.000   S
# 2019  6  1 22  5  1.22  27.4128  102.7035    5.60 0.20  0.00  0.00  0.00         57
ZD70        3.410   1.000   P
ZD70        6.720   1.000   S
ZD76        2.480   1.000   P
ZD76        4.700   1.000   S
ZD71        2.510   1.000   P
ZD71        4.720   1.000   S
ZD64        7.100   1.000   P
ZD64       12.600   1.000   S
ZD81        4.330   1.000   P
ZD81        7.600   1.000   S
ZD75        3.820   1.000   P
ZD75        6.270   1.000   S
ZD69        6.800   1.000   P
ZD69       11.350   1.000   S
ZD73        7.230   1.000   P
ZD73       12.050   1.000   S
ZD79        4.560   1.000   P
ZD79        7.410   1.000   S
ZD74        8.740   1.000   P
ZD74       14.160   1.000   S
ZD78        7.930   1.000   P
ZD78       12.640   1.000   S
ZD80        7.060   1.000   P
ZD80       10.820   1.000   S
# 2019  6  1  3 58 23.82  27.0398  102.0972    9.90 -0.60  0.00  0.00  0.00         58
ZD74        4.620   1.000   P
ZD74        8.040   1.000   S
ZD69        7.950   1.000   P
ZD69       13.770   1.000   S
ZD64       11.890   1.000   P
ZD64       20.360   1.000   S
ZD70       11.050   1.000   P
ZD70       18.530   1.000   S
# 2019  6  1 20 20 53.23  27.3252  102.7530   29.50 -0.60  0.00  0.00  0.00         59
ZD79        4.600   1.000   P
ZD79        7.150   1.000   S
ZD76        4.990   1.000   P
ZD76        7.660   1.000   S
ZD71        5.400   1.000   P
ZD71        7.930   1.000   S
ZD74        8.140   1.000   P
ZD74       12.190   1.000   S
# 2019  6  2  4 24  2.07  27.0933  102.0577    9.80 -0.50  0.00  0.00  0.00         60
ZD71       12.020   1.000   P
ZD71       21.810   1.000   S
ZD76       10.120   1.000   P
ZD76       17.940   1.000   S
ZD70       10.320   1.000   P
ZD70       17.730   1.000   S
ZD69        7.600   1.000   P
ZD69       12.970   1.000   S
ZD73        5.990   1.000   P
ZD73       10.110   1.000   S
ZD64       11.370   1.000   P
ZD64       19.290   1.000   S
# 2019  6  3 20  2 43.22  27.0908  103.1317   10.40 -1.20  0.00  0.00  0.00         61
ZD76        9.500   1.000   P
ZD76       16.700   1.000   S
ZD70       12.480   1.000   P
ZD70       21.860   1.000   S
ZD75       11.260   1.000   P
ZD75       19.680   1.000   S
ZD71       11.520   1.000   P
ZD71       19.960   1.000   S
# 2019  6  3 10 38 22.60  27.0865  102.7448   18.80 0.00  0.00  0.00  0.00         62
ZD80        1.700   1.000   P
ZD80        3.930   1.000   S
ZD77        4.690   1.000   P
ZD77        8.980   1.000   S
ZD79        3.280   1.000   P
ZD79        6.110   1.000   S
ZD81        4.280   1.000   P
ZD81        6.850   1.000   S
# 2019  6  3  3 27  3.16  27.1413  102.1045    5.90 -0.80  0.00  0.00  0.00         63
ZD64       10.280   1.000   P
ZD64       18.430   1.000   S
ZD69        6.650   1.000   P
ZD69       11.890   1.000   S
ZD74        3.770   1.000   P
ZD74        6.410   1.000   S
ZD75        8.510   1.000   P
ZD75       14.060   1.000   S
# 2019  6  4  4 45  5.26  27.4562  102.6492   25.80 0.50  0.00  0.00  0.00         64
ZD76        4.150   1.000   P
ZD76        7.330   1.000   S
ZD77        5.300   1.000   P
ZD77        9.170   1.000   S
ZD75        5.060   1.000   P
ZD75        8.140   1.000   S
